time, amplitude,
0,0,0,0,0,0,16710138,16708853,16707568,0,16708853,16706540,16703972,0,16707568,16703972,16569305,
1,0,0,0,0,0,16710138,16708853,16707568,0,16708853,16706540,16703972,0,16707568,16703972,16569305,
